loc_id,ensembl,width
LOC100380869,ENSSSAG00000003726,12776
LOC100380870,ENSSSAG00000041696,53638
LOC100500786,ENSSSAG00000052062,5139
LOC100500787,ENSSSAG00000066626,98930
LOC100510784,ENSSSAG00000070765,2035
LOC100526765,ENSSSAG00000043624,6980
LOC100534606,ENSSSAG00000077279,54873
LOC100846953,ENSSSAG00000058729,4319
LOC100846959,ENSSSAG00000077846,15035
LOC100846971,ENSSSAG00000039839,16257
LOC100846972,ENSSSAG00000002641,11919
LOC101448002,ENSSSAG00000072610,92340
LOC101448007,ENSSSAG00000002904,10429
LOC101448011,ENSSSAG00000111938,928
LOC101448013,ENSSSAG00000000916,8230
LOC101448018,ENSSSAG00000070541,3299
LOC101448020,ENSSSAG00000084573,1806
LOC101448021,ENSSSAG00000106259,1539
LOC101448022,ENSSSAG00000120113,1268
LOC101448024,ENSSSAG00000054324,32041
LOC101448029,ENSSSAG00000120199,2439
LOC101448031,ENSSSAG00000111141,5117
LOC101448032,ENSSSAG00000003081,14968
LOC101448041,ENSSSAG00000102905,23074
LOC101448042,ENSSSAG00000090844,1787
LOC101448043,ENSSSAG00000110431,991
LOC101448047,ENSSSAG00000067048,2814
LOC101448051,ENSSSAG00000055848,711
LOC106560212,ENSSSAG00000062885,150143
LOC106560213,ENSSSAG00000110898,49051
LOC106560222,ENSSSAG00000094519,23550
LOC106560223,ENSSSAG00000111516,2941
LOC106560226,ENSSSAG00000065548,115235
LOC106560227,ENSSSAG00000065634,20070
LOC106560229,ENSSSAG00000093418,22992
LOC106560230,ENSSSAG00000065921,41653
LOC106560231,ENSSSAG00000119497,36514
LOC106560232,ENSSSAG00000103754,2995
LOC106560235,ENSSSAG00000066355,14158
LOC106560236,ENSSSAG00000066355,5253
LOC106560237,ENSSSAG00000066391,18984
LOC106560238,ENSSSAG00000066427,13297
LOC106560239,ENSSSAG00000066475,11091
LOC106560243,ENSSSAG00000089663,10646
LOC106560244,ENSSSAG00000094740,242966
LOC106560245,ENSSSAG00000068074,63005
LOC106560246,ENSSSAG00000067925,14848
LOC106560247,ENSSSAG00000067273,50989
LOC106560248,ENSSSAG00000067316,29603
LOC106560249,ENSSSAG00000067971,3232
LOC106560250,ENSSSAG00000103912,12198
LOC106560258,ENSSSAG00000068854,2855
LOC106560262,ENSSSAG00000070115,1809
LOC106560265,ENSSSAG00000070233,14678
LOC106560266,ENSSSAG00000070240,166659
LOC106560267,ENSSSAG00000105180,2424
LOC106560268,ENSSSAG00000070275,93363
LOC106560269,ENSSSAG00000002530,24354
LOC106560270,ENSSSAG00000003744,37807
LOC106560271,ENSSSAG00000105925,7828
LOC106560272,ENSSSAG00000003979,26998
LOC106560273,ENSSSAG00000093374,10066
LOC106560274,ENSSSAG00000000299,311103
LOC106560275,ENSSSAG00000006392,17839
LOC106560277,ENSSSAG00000111516,10610
LOC106560278,ENSSSAG00000010452,6152
LOC106560280,ENSSSAG00000010758,9261
LOC106560282,ENSSSAG00000010520,10294
LOC106560283,ENSSSAG00000015485,6627
LOC106560284,ENSSSAG00000015526,41338
LOC106560285,ENSSSAG00000015852,35925
LOC106560286,ENSSSAG00000102697,366765
LOC106560287,ENSSSAG00000015744,10888
LOC106560288,ENSSSAG00000017429,13575
LOC106560289,ENSSSAG00000017684,50025
LOC106560290,ENSSSAG00000019712,29494
LOC106560292,ENSSSAG00000109815,10625
LOC106560293,ENSSSAG00000023006,189849
LOC106560294,ENSSSAG00000023006,1220
LOC106560296,ENSSSAG00000023533,10143
LOC106560297,ENSSSAG00000115928,7128
LOC106560298,ENSSSAG00000024431,54124
LOC106560299,ENSSSAG00000025797,58154
LOC106560300,ENSSSAG00000027762,2303
LOC106560301,ENSSSAG00000082764,14496
LOC106560302,ENSSSAG00000027956,1967
LOC106560304,ENSSSAG00000034892,10042
LOC106560305,ENSSSAG00000089301,25042
LOC106560306,ENSSSAG00000030668,47431
LOC106560307,ENSSSAG00000035014,4325
LOC106560308,ENSSSAG00000035219,33532
LOC106560309,ENSSSAG00000035831,162605
LOC106560310,ENSSSAG00000121509,25253
LOC106560312,ENSSSAG00000114167,13528
LOC106560313,ENSSSAG00000092033,13519
LOC106560314,ENSSSAG00000037612,11805
LOC106560315,ENSSSAG00000092033,5637
LOC106560317,ENSSSAG00000038567,5970
LOC106560318,ENSSSAG00000038949,41826
LOC106560319,ENSSSAG00000043426,54126
LOC106560321,ENSSSAG00000031075,4746
LOC106560322,ENSSSAG00000043554,15237
LOC106560323,ENSSSAG00000000526,7463
LOC106560324,ENSSSAG00000097862,1720
LOC106560325,ENSSSAG00000092599,6143
LOC106560326,ENSSSAG00000046763,3025
LOC106560330,ENSSSAG00000092029,19049
LOC106560331,ENSSSAG00000046786,3942
LOC106560332,ENSSSAG00000046818,103222
LOC106560333,ENSSSAG00000047962,186744
LOC106560335,ENSSSAG00000047902,3177
LOC106560339,ENSSSAG00000078968,17593
LOC106560340,ENSSSAG00000079100,86030
LOC106560341,ENSSSAG00000104982,6538
LOC106560342,ENSSSAG00000118852,33872
LOC106560345,ENSSSAG00000079220,7269
LOC106560346,ENSSSAG00000079190,2531
LOC106560351,ENSSSAG00000079886,90490
LOC106560352,ENSSSAG00000066427,2423
LOC106560354,ENSSSAG00000070282,1571
LOC106560355,ENSSSAG00000015445,10389
LOC106560356,ENSSSAG00000093603,2632
LOC106560357,ENSSSAG00000023533,4923
LOC106560358,ENSSSAG00000024249,5992
LOC106560359,ENSSSAG00000027609,2661
LOC106560362,ENSSSAG00000000600,126252
LOC106560364,ENSSSAG00000012469,18042
LOC106560365,ENSSSAG00000009331,43261
LOC106560366,ENSSSAG00000007450,94888
LOC106560367,ENSSSAG00000106162,2941
LOC106560368,ENSSSAG00000106162,36197
LOC106560369,ENSSSAG00000113293,2209
LOC106560370,ENSSSAG00000009083,8366
LOC106560371,ENSSSAG00000007409,5555
LOC106560372,ENSSSAG00000118532,1917
LOC106560374,ENSSSAG00000106162,2084
LOC106560377,ENSSSAG00000007045,68405
LOC106560379,ENSSSAG00000080945,9382
LOC106560380,ENSSSAG00000080932,195513
LOC106560383,ENSSSAG00000120970,3490
LOC106560384,ENSSSAG00000080164,97622
LOC106560385,ENSSSAG00000079954,17378
LOC106560387,ENSSSAG00000079910,27006
LOC106560389,ENSSSAG00000079892,40185
LOC106560392,ENSSSAG00000120970,4547
LOC106560398,ENSSSAG00000015452,52629
LOC106560399,ENSSSAG00000040024,64089
LOC106560405,ENSSSAG00000121304,4584
LOC106560406,ENSSSAG00000046356,102817
LOC106560407,ENSSSAG00000089236,46952
LOC106560408,ENSSSAG00000046369,3199
LOC106560414,ENSSSAG00000053363,13145
LOC106560417,ENSSSAG00000085845,57932
LOC106560421,ENSSSAG00000046867,11682
LOC106560426,ENSSSAG00000046925,19386
LOC106560427,ENSSSAG00000107056,34114
LOC106560432,ENSSSAG00000048034,1536
LOC106560433,ENSSSAG00000048055,11852
LOC106560435,ENSSSAG00000049742,8511
LOC106560437,ENSSSAG00000048602,10082
LOC106560440,ENSSSAG00000049768,23708
LOC106560442,ENSSSAG00000050609,20306
LOC106560443,ENSSSAG00000050650,17526
LOC106560444,ENSSSAG00000051219,21918
LOC106560448,ENSSSAG00000051582,64033
LOC106560452,ENSSSAG00000051635,198129
LOC106560454,ENSSSAG00000051653,7973
LOC106560455,ENSSSAG00000054386,47676
LOC106560459,ENSSSAG00000087168,3729
LOC106560466,ENSSSAG00000115403,14354
LOC106560472,ENSSSAG00000046975,4127
LOC106560484,ENSSSAG00000115403,9681
LOC106560491,ENSSSAG00000119627,18827
LOC106560495,ENSSSAG00000041817,5738
LOC106560500,ENSSSAG00000082801,4900
LOC106560502,ENSSSAG00000092891,9137
LOC106560505,ENSSSAG00000102025,2485
LOC106560512,ENSSSAG00000046270,1861
LOC106560515,ENSSSAG00000045689,7254
LOC106560517,ENSSSAG00000045503,20362
LOC106560519,ENSSSAG00000079283,44646
LOC106560520,ENSSSAG00000086858,14486
LOC106560521,ENSSSAG00000045121,5669
LOC106560522,ENSSSAG00000045116,2091
LOC106560523,ENSSSAG00000045103,5688
LOC106560529,ENSSSAG00000079094,376411
LOC106560530,ENSSSAG00000046565,326764
LOC106560538,ENSSSAG00000001391,68870
LOC106560546,ENSSSAG00000052941,13269
LOC106560547,ENSSSAG00000091121,133854
LOC106560549,ENSSSAG00000053226,15130
LOC106560552,ENSSSAG00000095209,65503
LOC106560554,ENSSSAG00000017964,165973
LOC106560555,ENSSSAG00000082185,12068
LOC106560556,ENSSSAG00000082185,5588
LOC106560563,ENSSSAG00000110240,258850
LOC106560578,ENSSSAG00000040671,9835
LOC106560581,ENSSSAG00000105782,4645
LOC106560585,ENSSSAG00000115634,1819
LOC106560598,ENSSSAG00000046051,3440
LOC106560602,ENSSSAG00000089165,1580
LOC106560604,ENSSSAG00000051883,17133
LOC106560605,ENSSSAG00000083287,6912
LOC106560606,ENSSSAG00000052012,85328
LOC106560611,ENSSSAG00000092851,77377
LOC106560615,ENSSSAG00000053750,6021
LOC106560616,ENSSSAG00000053759,43134
LOC106560617,ENSSSAG00000099194,591648
LOC106560618,ENSSSAG00000117122,198898
LOC106560620,ENSSSAG00000113656,51201
LOC106560621,ENSSSAG00000113656,6110
LOC106560622,ENSSSAG00000053855,16399
LOC106560623,ENSSSAG00000053868,16064
LOC106560624,ENSSSAG00000053903,40805
LOC106560626,ENSSSAG00000053903,107
LOC106560633,ENSSSAG00000049784,113510
LOC106560636,ENSSSAG00000055019,3439
LOC106560637,ENSSSAG00000055006,27072
LOC106560639,ENSSSAG00000054886,22511
LOC106560640,ENSSSAG00000082639,1436
LOC106560642,ENSSSAG00000082639,22286
LOC106560649,ENSSSAG00000067074,1326
LOC106560651,ENSSSAG00000067536,9999
LOC106560653,ENSSSAG00000067005,739
LOC106560654,ENSSSAG00000067025,2073
LOC106560656,ENSSSAG00000067025,2446
LOC106560658,ENSSSAG00000068193,48931
LOC106560666,ENSSSAG00000094674,25018
LOC106560668,ENSSSAG00000096962,132753
LOC106560669,ENSSSAG00000055674,95537
LOC106560671,ENSSSAG00000039673,25164
LOC106560673,ENSSSAG00000039748,17378
LOC106560675,ENSSSAG00000040156,2991
LOC106560676,ENSSSAG00000040183,56377
LOC106560677,ENSSSAG00000040235,21014
LOC106560678,ENSSSAG00000040249,23976
LOC106560679,ENSSSAG00000040415,9071
LOC106560680,ENSSSAG00000040489,1570
LOC106560682,ENSSSAG00000031178,89371
LOC106560685,ENSSSAG00000121120,23353
LOC106560686,ENSSSAG00000121120,237569
LOC106560687,ENSSSAG00000041937,11480
LOC106560688,ENSSSAG00000041899,13241
LOC106560689,ENSSSAG00000000130,9678
LOC106560690,ENSSSAG00000041845,8303
LOC106560691,ENSSSAG00000041728,2255
LOC106560692,ENSSSAG00000038579,31303
LOC106560693,ENSSSAG00000037935,76007
LOC106560694,ENSSSAG00000066135,18165
LOC106560708,ENSSSAG00000050951,48037
LOC106560709,ENSSSAG00000000130,63099
LOC106560722,ENSSSAG00000000145,8052
LOC106560730,ENSSSAG00000040839,28567
LOC106560735,ENSSSAG00000042187,119825
LOC106560737,ENSSSAG00000000236,21925
LOC106560743,ENSSSAG00000043621,2767
LOC106560744,ENSSSAG00000112088,72111
LOC106560745,ENSSSAG00000072874,13010
LOC106560751,ENSSSAG00000070736,2781
LOC106560753,ENSSSAG00000069636,29825
LOC106560756,ENSSSAG00000067090,2097
LOC106560778,ENSSSAG00000047183,20035
LOC106560780,ENSSSAG00000047183,161
LOC106560797,ENSSSAG00000008530,5756
LOC106560798,ENSSSAG00000000236,103847
LOC106560799,ENSSSAG00000116712,5825
LOC106560800,ENSSSAG00000070875,6085
LOC106560801,ENSSSAG00000082129,7739
LOC106560804,ENSSSAG00000070338,41988
LOC106560805,ENSSSAG00000070254,90530
LOC106560807,ENSSSAG00000070243,13358
LOC106560813,ENSSSAG00000113965,18516
LOC106560814,ENSSSAG00000040566,3104
LOC106560816,ENSSSAG00000039519,5616
LOC106560817,ENSSSAG00000039328,13376
LOC106560819,ENSSSAG00000038205,149919
LOC106560820,ENSSSAG00000066932,20469
LOC106560821,ENSSSAG00000066890,15785
LOC106560823,ENSSSAG00000066887,4924
LOC106560824,ENSSSAG00000066446,49104
LOC106560825,ENSSSAG00000066405,14354
LOC106560826,ENSSSAG00000060463,32633
LOC106560827,ENSSSAG00000067194,31361
LOC106560828,ENSSSAG00000066326,40515
LOC106560830,ENSSSAG00000065167,96099
LOC106560833,ENSSSAG00000064910,41
LOC106560835,ENSSSAG00000064848,19866
LOC106560837,ENSSSAG00000064798,6450
LOC106560838,ENSSSAG00000082848,6384
LOC106560839,ENSSSAG00000064589,134188
LOC106560840,ENSSSAG00000084193,3519
LOC106560841,ENSSSAG00000110287,6123
LOC106560842,ENSSSAG00000113510,15891
LOC106560843,ENSSSAG00000064517,143193
LOC106560844,ENSSSAG00000064481,66706
LOC106560845,ENSSSAG00000109406,8247
LOC106560847,ENSSSAG00000088155,3872
LOC106560849,ENSSSAG00000056455,18517
LOC106560850,ENSSSAG00000056446,26814
LOC106560851,ENSSSAG00000000326,5203
LOC106560852,ENSSSAG00000053599,29465
LOC106560853,ENSSSAG00000053536,8408
LOC106560854,ENSSSAG00000052992,23997
LOC106560856,ENSSSAG00000118531,14773
LOC106560861,ENSSSAG00000052184,2028
LOC106560862,ENSSSAG00000102245,11435
LOC106560863,ENSSSAG00000051964,27357
LOC106560864,ENSSSAG00000114338,10378
LOC106560865,ENSSSAG00000000312,5465
LOC106560867,ENSSSAG00000050870,138944
LOC106560868,ENSSSAG00000050870,406
LOC106560874,ENSSSAG00000091440,10213
LOC106560875,ENSSSAG00000047633,81105
LOC106560878,ENSSSAG00000088233,20944
LOC106560881,ENSSSAG00000047581,11467
LOC106560882,ENSSSAG00000086235,2497
LOC106560884,ENSSSAG00000121415,38604
LOC106560887,ENSSSAG00000045058,50799
LOC106560888,ENSSSAG00000045924,22967
LOC106560891,ENSSSAG00000044883,8300
LOC106560892,ENSSSAG00000097204,88219
LOC106560895,ENSSSAG00000007588,4084
LOC106560897,ENSSSAG00000043299,33950
LOC106560898,ENSSSAG00000043287,2435
LOC106560899,ENSSSAG00000043225,10668
LOC106560900,ENSSSAG00000033083,12847
LOC106560901,ENSSSAG00000034600,21434
LOC106560903,ENSSSAG00000032969,17538
LOC106560905,ENSSSAG00000098259,7983
LOC106560906,ENSSSAG00000007362,44970
LOC106560907,ENSSSAG00000008511,14283
LOC106560908,ENSSSAG00000103743,5883
LOC106560911,ENSSSAG00000007157,3601
LOC106560912,ENSSSAG00000007105,20355
LOC106560913,ENSSSAG00000103788,40302
LOC106560914,ENSSSAG00000004119,25476
LOC106560915,ENSSSAG00000004119,1294
LOC106560923,ENSSSAG00000102413,31366
LOC106560924,ENSSSAG00000073245,38101
LOC106560925,ENSSSAG00000112347,30700
LOC106560927,ENSSSAG00000103080,9132
LOC106560931,ENSSSAG00000106121,13968
LOC106560932,ENSSSAG00000093356,18939
LOC106560938,ENSSSAG00000083835,39168
LOC106560940,ENSSSAG00000071755,17202
LOC106560948,ENSSSAG00000070035,789
LOC106560949,ENSSSAG00000091550,30081
LOC106560951,ENSSSAG00000059461,1489
LOC106560952,ENSSSAG00000094851,1383
LOC106560953,ENSSSAG00000009209,246450
LOC106560965,ENSSSAG00000063794,28618
LOC106560968,ENSSSAG00000062769,133891
LOC106560969,ENSSSAG00000062769,5312
LOC106560970,ENSSSAG00000062334,11705
LOC106560972,ENSSSAG00000059676,108509
LOC106560973,ENSSSAG00000059575,5027
LOC106560984,ENSSSAG00000015277,64805
LOC106560985,ENSSSAG00000010690,17556
LOC106560986,ENSSSAG00000009385,28949
LOC106560987,ENSSSAG00000009323,4357
LOC106560988,ENSSSAG00000009267,17521
LOC106560990,ENSSSAG00000009194,3622
LOC106560992,ENSSSAG00000009090,33185
LOC106560993,ENSSSAG00000006720,20421
LOC106560994,ENSSSAG00000006502,49606
LOC106560995,ENSSSAG00000005938,60100
LOC106560996,ENSSSAG00000066680,3296
LOC106560997,ENSSSAG00000066687,9972
LOC106560998,ENSSSAG00000005807,21951
LOC106561000,ENSSSAG00000005753,53116
LOC106561002,ENSSSAG00000087130,13153
LOC106561003,ENSSSAG00000067039,47662
LOC106561004,ENSSSAG00000122167,16730
LOC106561005,ENSSSAG00000101363,4788
LOC106561008,ENSSSAG00000080771,14929
LOC106561009,ENSSSAG00000080628,72827
LOC106561010,ENSSSAG00000080628,9909
LOC106561011,ENSSSAG00000080600,10594
LOC106561014,ENSSSAG00000115245,17780
LOC106561016,ENSSSAG00000080550,15324
LOC106561017,ENSSSAG00000080558,5705
LOC106561018,ENSSSAG00000080545,4382
LOC106561020,ENSSSAG00000112377,15018
LOC106561021,ENSSSAG00000080505,7803
LOC106561023,ENSSSAG00000080179,2930
LOC106561024,ENSSSAG00000078300,219278
LOC106561026,ENSSSAG00000078108,8956
LOC106561028,ENSSSAG00000078041,13653
LOC106561029,ENSSSAG00000078037,16005
LOC106561030,ENSSSAG00000078037,13777
LOC106561031,ENSSSAG00000116085,9492
LOC106561032,ENSSSAG00000077825,263039
LOC106561033,ENSSSAG00000077825,1206
LOC106561034,ENSSSAG00000077758,11879
LOC106561035,ENSSSAG00000096192,1697
LOC106561036,ENSSSAG00000096192,148387
LOC106561037,ENSSSAG00000077692,33674
LOC106561039,ENSSSAG00000077579,42730
LOC106561040,ENSSSAG00000076396,26206
LOC106561041,ENSSSAG00000075568,86950
LOC106561042,ENSSSAG00000075470,1141
LOC106561043,ENSSSAG00000075568,4331
LOC106561044,ENSSSAG00000075470,76005
LOC106561045,ENSSSAG00000084787,13594
LOC106561046,ENSSSAG00000074993,63290
LOC106561047,ENSSSAG00000074969,2294
LOC106561048,ENSSSAG00000074973,82443
LOC106561050,ENSSSAG00000063140,122899
LOC106561051,ENSSSAG00000092325,7134
LOC106561052,ENSSSAG00000062744,50991
LOC106561054,ENSSSAG00000062744,5679
LOC106561055,ENSSSAG00000062707,4427
LOC106561056,ENSSSAG00000118783,3575
LOC106561057,ENSSSAG00000058297,172360
LOC106561058,ENSSSAG00000060033,48361
LOC106561059,ENSSSAG00000107551,18683
LOC106561060,ENSSSAG00000058528,146168
LOC106561062,ENSSSAG00000090690,19296
LOC106561064,ENSSSAG00000059319,98417
LOC106561065,ENSSSAG00000062697,9086
LOC106561067,ENSSSAG00000117004,8593
LOC106561068,ENSSSAG00000109523,10010
LOC106561069,ENSSSAG00000062637,3698
LOC106561070,ENSSSAG00000059477,12390
LOC106561071,ENSSSAG00000109523,4738
LOC106561072,ENSSSAG00000109523,2078
LOC106561074,ENSSSAG00000062697,5677
LOC106561075,ENSSSAG00000089779,2089
LOC106561076,ENSSSAG00000058528,2169
LOC106561079,ENSSSAG00000107551,11713
LOC106561080,ENSSSAG00000039946,65674
LOC106561081,ENSSSAG00000039009,9350
LOC106561083,ENSSSAG00000038954,13765
LOC106561084,ENSSSAG00000105533,2414
LOC106561085,ENSSSAG00000073800,13890
LOC106561086,ENSSSAG00000073923,10177
LOC106561087,ENSSSAG00000009558,9491
LOC106561094,ENSSSAG00000073723,15919
LOC106561095,ENSSSAG00000073703,17013
LOC106561097,ENSSSAG00000010500,5557
LOC106561100,ENSSSAG00000073362,8109
LOC106561101,ENSSSAG00000073259,24314
LOC106561102,ENSSSAG00000072949,73409
LOC106561104,ENSSSAG00000049935,205418
LOC106561105,ENSSSAG00000098676,5298
LOC106561110,ENSSSAG00000096713,2095
LOC106561111,ENSSSAG00000108931,877
LOC106561115,ENSSSAG00000004119,1978
LOC106561117,ENSSSAG00000090276,4469
LOC106561124,ENSSSAG00000094019,2133
LOC106561125,ENSSSAG00000055269,7058
LOC106561126,ENSSSAG00000080543,25097
LOC106561133,ENSSSAG00000096263,4671
LOC106561134,ENSSSAG00000117144,1165
LOC106561138,ENSSSAG00000110143,34873
LOC106561144,ENSSSAG00000070983,12585
LOC106561145,ENSSSAG00000071220,40031
LOC106561148,ENSSSAG00000074757,13792
LOC106561149,ENSSSAG00000087078,72657
LOC106561152,ENSSSAG00000076319,160354
LOC106561154,ENSSSAG00000076533,52118
LOC106561156,ENSSSAG00000076804,140549
LOC106561157,ENSSSAG00000000533,75205
LOC106561159,ENSSSAG00000077104,1893
LOC106561160,ENSSSAG00000091334,4717
LOC106561162,ENSSSAG00000077144,3522
LOC106561177,ENSSSAG00000078654,87958
LOC106561178,ENSSSAG00000078723,4044
LOC106561179,ENSSSAG00000078747,47470
LOC106561180,ENSSSAG00000078747,9264
LOC106561183,ENSSSAG00000118803,12313
LOC106561184,ENSSSAG00000078762,5459
LOC106561185,ENSSSAG00000078780,19035
LOC106561186,ENSSSAG00000097315,2530
LOC106561187,ENSSSAG00000113915,9992
LOC106561188,ENSSSAG00000082441,12466
LOC106561189,ENSSSAG00000078802,75088
LOC106561190,ENSSSAG00000100777,10031
LOC106561194,ENSSSAG00000092219,1590
LOC106561195,ENSSSAG00000122224,4852
LOC106561196,ENSSSAG00000076296,1840
LOC106561197,ENSSSAG00000077144,1704
LOC106561199,ENSSSAG00000112522,3011
LOC106561200,ENSSSAG00000105676,21020
LOC106561202,ENSSSAG00000078958,58266
LOC106561203,ENSSSAG00000101896,1467
LOC106561207,ENSSSAG00000093380,26130
LOC106561208,ENSSSAG00000040218,109031
LOC106561209,ENSSSAG00000104250,26310
LOC106561212,ENSSSAG00000048333,4834
LOC106561213,ENSSSAG00000105772,3958
LOC106561214,ENSSSAG00000088337,5189
LOC106561215,ENSSSAG00000002340,13200
LOC106561216,ENSSSAG00000049923,3029
LOC106561218,ENSSSAG00000083332,4978
LOC106561219,ENSSSAG00000114404,3275
LOC106561220,ENSSSAG00000095233,12905
LOC106561223,ENSSSAG00000040218,17797
LOC106561224,ENSSSAG00000001318,155995
LOC106561225,ENSSSAG00000050091,51643
LOC106561226,ENSSSAG00000105437,34894
LOC106561230,ENSSSAG00000109638,4872
LOC106561231,ENSSSAG00000077930,412041
LOC106561234,ENSSSAG00000083294,154497
LOC106561235,ENSSSAG00000083294,6772
LOC106561236,ENSSSAG00000083294,5762
LOC106561237,ENSSSAG00000084906,23500
LOC106561238,ENSSSAG00000071107,9686
LOC106561239,ENSSSAG00000006405,12710
LOC106561240,ENSSSAG00000084081,10016
LOC106561241,ENSSSAG00000070960,21988
LOC106561242,ENSSSAG00000070953,4933
LOC106561243,ENSSSAG00000100023,36366
LOC106561245,ENSSSAG00000082593,23450
LOC106561246,ENSSSAG00000070822,22104
LOC106561249,ENSSSAG00000112836,3303
LOC106561250,ENSSSAG00000112836,1925
LOC106561252,ENSSSAG00000121849,24041
LOC106561256,ENSSSAG00000001353,150652
LOC106561257,ENSSSAG00000094143,12397
LOC106561259,ENSSSAG00000099561,15484
LOC106561261,ENSSSAG00000060043,50878
LOC106561266,ENSSSAG00000072045,12622
LOC106561267,ENSSSAG00000096043,4008
LOC106561270,ENSSSAG00000072050,101510
LOC106561271,ENSSSAG00000001397,10936
LOC106561274,ENSSSAG00000043342,91336
LOC106561277,ENSSSAG00000042460,31744
LOC106561278,ENSSSAG00000029761,1542
LOC106561281,ENSSSAG00000018622,14336
LOC106561283,ENSSSAG00000067677,13641
LOC106561286,ENSSSAG00000090042,62711
LOC106561288,ENSSSAG00000015484,3231
LOC106561289,ENSSSAG00000001512,53653
LOC106561290,ENSSSAG00000016871,2862
LOC106561291,ENSSSAG00000015519,7491
LOC106561292,ENSSSAG00000016498,8291
LOC106561294,ENSSSAG00000015814,2302
LOC106561296,ENSSSAG00000118872,14526
LOC106561297,ENSSSAG00000009289,791
LOC106561298,ENSSSAG00000088529,2166
LOC106561299,ENSSSAG00000009189,2637
LOC106561300,ENSSSAG00000009189,2822
LOC106561301,ENSSSAG00000008212,20102
LOC106561305,ENSSSAG00000004544,3159
LOC106561307,ENSSSAG00000004525,8010
LOC106561308,ENSSSAG00000084203,39952
LOC106561309,ENSSSAG00000094005,50786
LOC106561310,ENSSSAG00000003964,54009
LOC106561312,ENSSSAG00000106972,1638
LOC106561313,ENSSSAG00000110996,15299
LOC106561314,ENSSSAG00000098065,79775
LOC106561315,ENSSSAG00000003931,612
LOC106561317,ENSSSAG00000111432,56248
LOC106561318,ENSSSAG00000075669,38241
LOC106561319,ENSSSAG00000088568,3090
LOC106561320,ENSSSAG00000075315,8607
LOC106561322,ENSSSAG00000072403,37741
LOC106561323,ENSSSAG00000112115,2793
LOC106561324,ENSSSAG00000063665,43188
LOC106561326,ENSSSAG00000082853,31302
LOC106561327,ENSSSAG00000120485,36216
